timestamp,light_ppfd_umol_m2_s,air_temp_c,relative_humidity_pct,co2_ppm,raw_tank_level_pct,raw_water_temp_c,pump_rpm,flow_rate_l_min,suction_pressure_kpa,discharge_pressure_kpa,motor_current_a,motor_power_kw,bearing_vibration_rms_mm_s,motor_temperature_c,bearing_temperature_c,filter_pressure_in_kpa,filter_pressure_out_kpa,turbidity_ntu,mix_target_ec_ds_m,mix_ec_ds_m,mix_target_ph,mix_ph,mix_temp_c,mix_flow_l_min,dosing_acid_ml_min,drain_ec_ds_m,tank_a_level_pct,tank_b_level_pct,acid_tank_level_pct,zone1_flow_l_min,zone1_pressure_kpa,zone1_substrate_moisture_pct,zone1_substrate_ec_ds_m,zone1_substrate_ph,zone2_flow_l_min,zone2_pressure_kpa,zone2_substrate_moisture_pct,zone2_substrate_ec_ds_m,zone2_substrate_ph,zone3_flow_l_min,zone3_pressure_kpa,zone3_substrate_moisture_pct,zone3_substrate_ec_ds_m,zone3_substrate_ph
2026-05-14 01:50:00,0.0,18.019,76.573,440.39,67.854,16.47,0.0,0.033,-0.162,2.876,0.065,0.037,0.138,47.513,44.892,2.665,2.392,3.96,2.187,2.203,5.8,5.798,17.377,0.027,0.061,2.539,35.0,34.0,41.703,0.013,2.331,59.585,2.398,5.857,0.019,2.088,59.206,2.356,5.824,0.02,1.955,58.484,2.349,5.813
2026-05-14 02:00:00,4.517,17.552,77.494,444.963,68.659,16.437,0.443,0.041,-0.025,3.326,0.065,0.004,0.146,47.539,44.796,2.391,2.061,3.943,2.187,2.194,5.8,5.801,17.309,0.069,0.187,2.509,35.0,34.0,42.06,0.015,1.766,60.156,2.337,5.845,0.02,1.812,59.233,2.338,5.825,0.033,1.853,58.453,2.358,5.813
2026-05-14 02:10:00,9.563,17.922,77.782,451.896,68.643,16.411,0.952,0.077,-0.17,2.954,0.07,0.025,0.039,47.362,44.862,2.49,2.231,3.828,2.187,2.182,5.8,5.794,17.428,0.027,0.206,2.5,35.0,34.0,42.137,0.058,2.348,59.714,2.323,5.825,0.012,2.024,58.818,2.345,5.824,0.01,2.116,58.377,2.312,5.825
2026-05-14 02:20:00,0.0,18.128,76.997,443.778,67.488,16.307,0.0,0.059,-0.047,2.557,0.105,0.012,0.075,47.973,44.829,2.514,2.242,3.875,2.187,2.214,5.8,5.801,17.3,0.048,0.099,2.567,35.0,34.0,41.583,0.011,1.598,59.643,2.359,5.837,0.029,2.115,58.964,2.358,5.837,0.028,2.365,58.592,2.32,5.833
2026-05-14 02:30:00,8.731,17.666,77.462,434.014,68.364,16.2,0.0,0.031,-0.092,3.492,0.054,0.021,0.048,47.643,44.765,2.706,2.509,3.909,2.187,2.165,5.8,5.798,17.3,0.051,0.059,2.416,35.0,34.0,41.956,0.034,1.665,59.473,2.334,5.837,0.019,1.922,59.139,2.324,5.838,0.015,1.932,58.975,2.308,5.828
2026-05-14 02:40:00,1.411,18.146,77.271,475.391,68.009,16.646,1.728,0.0,-0.174,3.223,0.125,0.015,0.122,47.815,44.747,2.675,2.353,3.954,2.187,2.17,5.8,5.815,17.498,0.005,0.235,2.47,35.0,34.0,41.964,0.01,1.582,59.452,2.285,5.846,0.007,2.02,58.972,2.307,5.814,0.004,1.681,58.717,2.313,5.824
2026-05-14 02:50:00,17.766,17.729,78.222,451.207,68.777,16.2,0.628,0.03,-0.145,2.62,0.043,0.026,0.179,47.381,44.611,2.997,2.778,3.917,2.187,2.194,5.8,5.797,17.3,0.039,0.09,2.511,35.0,34.0,41.758,0.021,2.453,59.895,2.352,5.834,0.008,2.137,58.975,2.351,5.828,0.0,1.759,58.418,2.327,5.829
2026-05-14 03:00:00,14.262,17.847,77.285,435.995,68.546,16.511,0.0,0.114,0.047,2.583,0.053,0.048,0.109,47.725,44.651,2.584,2.402,4.053,2.187,2.192,5.8,5.803,17.431,0.049,0.113,2.481,35.0,34.0,41.188,0.011,2.401,59.834,2.352,5.853,0.0,1.82,58.89,2.336,5.824,0.023,1.713,58.438,2.32,5.824
2026-05-14 03:10:00,0.0,17.338,77.732,457.0,68.597,16.298,0.107,0.0,-0.063,2.514,0.107,0.04,0.014,47.653,44.917,3.077,2.81,3.947,2.187,2.174,5.8,5.802,17.3,0.028,0.215,2.468,35.0,34.0,41.677,0.014,2.51,59.05,2.356,5.832,0.006,2.033,59.364,2.336,5.815,0.005,2.29,58.651,2.303,5.826
2026-05-14 03:20:00,1.442,17.814,76.091,455.688,68.601,16.2,0.512,0.069,-0.006,3.155,0.083,0.045,0.126,47.511,44.952,2.899,2.686,3.826,2.187,2.18,5.8,5.8,17.3,0.032,0.227,2.475,35.0,34.0,41.899,0.018,1.906,60.08,2.33,5.842,0.027,2.463,58.917,2.326,5.836,0.001,2.269,58.343,2.335,5.816
2026-05-14 03:30:00,1.382,17.635,78.363,447.057,69.553,16.2,0.0,0.056,-0.242,2.839,0.095,0.03,0.164,47.539,44.464,2.793,2.461,3.881,2.187,2.184,5.8,5.801,17.3,0.064,0.182,2.482,35.0,34.0,41.812,0.003,2.105,59.733,2.349,5.833,0.02,2.204,59.306,2.323,5.832,0.016,2.038,58.391,2.295,5.827
2026-05-14 03:40:00,29.121,17.699,76.038,463.092,67.664,16.213,0.485,0.033,-0.304,2.747,0.053,0.041,0.074,47.306,44.855,2.534,2.273,3.881,2.187,2.204,5.8,5.796,17.3,0.016,0.099,2.509,35.0,34.0,41.671,0.007,2.001,59.741,2.365,5.832,0.012,2.169,59.486,2.366,5.841,0.014,1.539,58.331,2.321,5.818
2026-05-14 03:50:00,0.0,17.245,77.878,440.832,68.084,16.223,0.0,0.081,0.021,2.38,0.08,0.001,0.152,47.905,44.617,2.133,1.902,3.866,2.187,2.206,5.8,5.796,17.3,0.06,0.197,2.493,35.0,34.0,42.264,0.021,2.312,59.583,2.372,5.848,0.026,2.284,59.068,2.371,5.822,0.024,2.1,59.164,2.33,5.81
2026-05-14 04:00:00,15.709,18.186,76.569,430.268,67.561,16.2,0.0,0.084,-0.031,3.652,0.085,0.025,0.07,47.749,44.946,2.85,2.619,3.886,2.187,2.183,5.8,5.799,17.3,0.045,0.189,2.551,35.0,34.0,41.423,0.009,1.859,60.198,2.363,5.827,0.011,1.963,58.702,2.34,5.832,0.013,2.187,58.227,2.307,5.82
2026-05-14 04:10:00,20.221,17.767,75.986,437.498,68.015,16.346,0.527,0.033,-0.228,2.739,0.11,0.021,0.08,48.114,44.558,2.808,2.541,3.982,2.187,2.196,5.8,5.801,17.3,0.035,0.185,2.521,35.0,34.0,41.11,0.013,1.907,59.953,2.343,5.848,0.002,1.961,58.968,2.341,5.823,0.013,2.139,58.714,2.342,5.815
2026-05-14 04:20:00,2.033,17.397,77.083,469.982,67.757,16.2,0.644,0.101,-0.05,3.024,0.063,0.035,0.105,47.488,44.544,2.442,2.243,3.904,2.187,2.187,5.8,5.801,17.3,0.037,0.119,2.501,35.0,34.0,41.114,0.01,1.986,59.743,2.353,5.841,0.014,1.927,58.975,2.339,5.831,0.021,1.669,58.789,2.301,5.808
2026-05-14 04:30:00,12.939,17.973,75.514,446.88,67.565,16.534,1.584,0.065,-0.207,3.829,0.052,0.019,0.132,47.629,44.907,2.681,2.487,4.038,2.187,2.205,5.8,5.791,17.385,0.066,0.216,2.524,35.0,34.0,41.5,0.017,2.281,59.555,2.385,5.842,0.022,1.785,59.16,2.334,5.82,0.008,2.009,58.345,2.349,5.825
2026-05-14 04:40:00,31.759,18.177,76.921,451.261,67.365,16.322,2.133,0.082,-0.296,3.258,0.094,0.036,0.023,47.81,44.636,2.729,2.451,3.905,2.187,2.208,5.8,5.79,17.3,0.053,0.258,2.525,35.0,34.0,41.329,0.019,1.978,59.767,2.369,5.839,0.015,1.939,59.424,2.348,5.835,0.006,2.381,58.589,2.39,5.824
2026-05-14 04:50:00,15.617,17.364,78.561,452.744,68.837,16.213,0.0,0.01,-0.136,3.277,0.053,0.034,0.12,47.738,44.839,2.552,2.351,3.979,2.187,2.198,5.8,5.808,17.3,0.028,0.177,2.51,35.0,34.0,41.745,0.016,1.995,60.231,2.352,5.842,0.0,1.813,59.232,2.336,5.82,0.007,2.178,57.892,2.367,5.813
2026-05-14 05:00:00,9.379,17.615,76.547,437.968,68.223,16.2,0.0,0.019,-0.011,2.931,0.114,0.029,0.069,47.831,44.92,2.895,2.649,3.947,2.187,2.201,5.8,5.803,17.3,0.011,0.202,2.493,35.0,34.0,41.795,0.008,2.214,59.451,2.377,5.844,0.018,1.955,58.91,2.366,5.822,0.014,1.97,58.712,2.316,5.804
2026-05-14 05:10:00,2.738,17.892,77.179,443.605,68.726,16.2,0.0,0.053,-0.085,3.29,0.086,0.046,0.131,47.781,44.601,2.562,2.323,3.86,2.187,2.2,5.8,5.801,17.3,0.035,0.059,2.524,35.0,34.0,41.439,0.014,1.955,59.29,2.37,5.842,0.007,1.581,59.404,2.373,5.834,0.028,2.011,58.997,2.304,5.822
2026-05-14 05:20:00,1.861,18.162,75.212,449.752,68.637,16.302,0.0,0.038,-0.036,3.096,0.125,0.013,0.071,47.473,44.766,3.053,2.769,3.944,2.187,2.184,5.8,5.794,17.3,0.055,0.146,2.495,35.0,34.0,41.918,0.007,2.244,59.202,2.37,5.832,0.012,2.379,59.385,2.323,5.845,0.004,1.68,58.555,2.326,5.812
2026-05-14 05:30:00,0.0,17.778,78.553,450.356,67.462,16.27,0.0,0.021,-0.088,2.665,0.088,0.013,0.137,47.623,44.676,2.322,2.146,3.807,2.187,2.177,5.8,5.806,17.3,0.019,0.14,2.483,35.0,34.0,41.506,0.012,1.918,59.641,2.367,5.85,0.009,2.429,59.341,2.328,5.831,0.019,2.023,58.391,2.304,5.816
2026-05-14 05:40:00,0.0,17.256,77.517,442.472,68.361,16.341,1.764,0.027,-0.021,3.134,0.095,0.028,0.098,47.695,44.512,2.535,2.297,3.991,2.187,2.195,5.8,5.805,17.3,0.061,0.174,2.527,35.0,34.0,41.207,0.013,1.835,59.808,2.338,5.844,0.02,2.123,59.258,2.347,5.83,0.013,2.195,58.419,2.358,5.814
2026-05-14 05:50:00,0.0,17.308,77.048,441.691,68.058,16.2,0.0,0.043,-0.018,2.739,0.102,0.038,0.158,47.623,44.943,2.438,2.093,3.957,2.187,2.216,5.8,5.802,17.3,0.022,0.103,2.521,35.0,34.0,41.279,0.005,1.834,60.053,2.416,5.85,0.011,1.897,59.578,2.336,5.816,0.004,2.032,58.928,2.347,5.818
2026-05-14 06:00:00,12.729,17.879,77.726,445.699,69.434,16.282,1769.303,9.104,-15.813,245.0,9.2,3.146,4.096,48.394,45.103,239.762,229.22,3.97,2.187,2.198,5.8,5.802,17.3,6.445,11.039,2.514,35.0,34.0,41.876,1.361,179.983,57.684,2.387,5.841,2.183,162.068,57.06,2.382,5.82,3.442,148.669,57.235,2.341,5.823
2026-05-14 06:10:00,41.61,17.436,77.229,437.634,67.584,16.578,1714.515,10.794,-14.75,235.511,9.165,2.965,3.859,48.011,44.981,231.998,222.368,3.898,2.188,2.19,5.8,5.803,17.518,8.598,11.251,2.473,35.0,34.0,41.045,1.931,173.451,55.687,2.403,5.841,2.656,157.489,55.853,2.4,5.827,4.41,145.496,56.365,2.387,5.824
2026-05-14 06:20:00,86.901,17.813,75.362,470.318,67.94,16.2,1701.182,11.999,-14.365,232.788,8.948,2.853,3.761,48.127,45.129,228.518,218.868,3.979,2.19,2.185,5.8,5.794,17.3,10.416,11.053,2.514,35.0,34.0,41.421,2.593,173.589,53.609,2.449,5.834,3.336,158.05,54.676,2.389,5.829,5.371,143.042,55.138,2.376,5.822
2026-05-14 06:30:00,133.077,17.506,77.97,453.615,67.798,16.2,1696.461,13.661,-14.029,230.486,8.727,2.763,3.723,47.912,45.292,226.577,217.097,3.931,2.192,2.202,5.8,5.802,17.3,13.037,11.588,2.546,35.0,34.0,41.199,3.074,172.53,51.435,2.476,5.834,4.04,155.887,53.057,2.456,5.824,6.562,142.04,54.487,2.409,5.807
2026-05-14 06:40:00,172.627,17.816,76.622,440.689,68.072,16.212,1694.745,13.356,-14.086,231.558,8.746,2.768,3.643,48.29,44.877,228.083,218.504,3.814,2.194,2.195,5.8,5.795,17.3,12.734,11.337,2.489,35.0,34.0,41.855,3.077,172.132,49.175,2.509,5.842,3.968,156.466,51.363,2.467,5.82,6.398,142.897,53.616,2.409,5.812
2026-05-14 06:50:00,180.372,17.517,77.436,430.714,67.972,16.2,1697.205,13.607,-14.202,230.254,8.744,2.781,3.626,48.194,45.303,225.946,216.371,3.841,2.195,2.198,5.8,5.804,17.3,12.729,11.281,2.529,35.0,34.0,41.371,2.949,172.467,47.17,2.581,5.854,4.104,157.017,49.879,2.515,5.812,6.59,143.661,52.339,2.436,5.821
2026-05-14 07:00:00,221.176,17.574,79.359,450.346,68.222,16.253,1698.246,14.147,-14.29,232.989,8.798,2.77,3.789,48.497,45.405,229.063,219.48,3.981,2.197,2.204,5.8,5.802,17.3,13.353,11.484,2.52,35.0,34.0,41.711,3.014,172.371,46.047,2.584,5.82,4.14,156.2,48.959,2.526,5.837,6.884,143.914,51.119,2.453,5.821
2026-05-14 07:10:00,255.724,17.333,75.656,448.606,68.516,16.2,1698.174,14.416,-14.066,233.46,8.842,2.78,3.63,48.931,45.643,229.465,219.879,3.941,2.199,2.21,5.8,5.796,17.3,13.86,11.159,2.551,35.0,34.0,41.469,3.228,173.004,43.624,2.652,5.835,4.427,156.654,47.484,2.523,5.82,7.132,143.073,50.046,2.497,5.8
2026-05-14 07:20:00,318.172,17.733,76.664,424.937,68.467,16.2,1707.594,14.615,-14.186,233.001,8.829,2.831,3.692,48.839,45.668,228.162,218.663,3.877,2.2,2.203,5.8,5.808,17.3,14.16,11.106,2.498,35.0,34.0,41.435,3.149,171.842,41.652,2.659,5.839,4.281,158.319,45.975,2.549,5.817,7.09,144.486,48.962,2.471,5.805
2026-05-14 07:30:00,338.71,17.586,77.438,447.823,67.994,16.2,1705.881,14.488,-14.449,233.483,8.877,2.818,3.706,48.745,45.708,229.305,219.801,3.854,2.202,2.226,5.8,5.8,17.3,14.0,11.508,2.57,35.0,34.0,41.355,3.08,173.688,39.213,2.701,5.842,4.224,157.492,44.181,2.639,5.814,7.089,144.693,48.487,2.521,5.805
2026-05-14 07:40:00,371.366,17.475,77.612,439.751,68.035,16.251,1700.986,14.443,-14.275,233.355,8.826,2.809,3.742,48.978,45.999,229.295,219.617,3.951,2.203,2.204,5.8,5.795,17.329,13.728,11.456,2.583,35.0,34.0,41.256,3.019,174.848,37.4,2.732,5.838,4.271,158.26,42.754,2.588,5.831,7.178,145.938,47.647,2.545,5.823
2026-05-14 07:50:00,385.884,17.814,78.362,422.569,68.623,16.363,1705.8,15.39,-14.246,233.613,8.951,2.794,3.673,49.187,45.809,229.655,220.139,3.846,2.205,2.218,5.8,5.807,17.332,14.727,11.631,2.561,35.0,34.0,41.32,3.371,174.649,36.0,2.773,5.827,4.359,158.041,41.704,2.669,5.835,7.518,144.517,46.839,2.524,5.828
2026-05-14 08:00:00,420.174,17.447,78.051,421.493,69.235,16.342,1711.988,15.345,-14.377,234.224,8.861,2.839,3.767,49.232,46.073,229.544,219.876,3.899,2.207,2.219,5.8,5.805,17.3,14.953,11.641,2.59,35.0,34.0,41.764,3.322,175.058,36.0,2.787,5.847,4.427,158.869,41.739,2.644,5.825,7.53,146.671,46.787,2.532,5.817
2026-05-14 08:10:00,455.241,18.04,75.047,474.442,68.407,16.461,1721.49,15.579,-14.663,233.825,9.017,2.85,3.755,49.056,45.778,229.734,220.093,3.931,2.208,2.222,5.8,5.801,17.373,14.885,11.461,2.572,35.0,34.0,41.334,3.468,175.583,36.0,2.81,5.835,4.682,159.083,41.65,2.672,5.826,7.723,145.121,46.82,2.584,5.819
2026-05-14 08:20:00,499.918,18.865,73.95,454.646,67.74,16.349,1717.9,15.732,-14.663,234.759,8.936,2.815,3.765,49.035,46.109,230.149,220.55,3.97,2.21,2.219,5.8,5.796,17.377,15.119,11.452,2.596,35.0,34.0,41.215,3.501,173.295,36.0,2.754,5.837,4.495,159.495,41.675,2.649,5.828,7.589,146.129,46.712,2.575,5.814
2026-05-14 08:30:00,523.438,18.535,73.082,483.154,68.206,16.765,1721.938,16.178,-14.497,235.985,8.958,2.856,3.758,49.103,46.045,231.891,222.421,4.061,2.211,2.228,5.8,5.801,17.689,15.506,11.353,2.597,35.0,34.0,41.592,3.54,176.017,36.0,2.782,5.842,4.596,160.238,41.644,2.671,5.825,7.883,146.948,46.949,2.579,5.815
2026-05-14 08:40:00,536.626,19.557,74.647,504.395,68.575,16.886,1719.496,15.911,-14.558,235.173,8.97,2.854,3.706,49.27,46.049,230.367,221.02,3.966,2.212,2.221,5.8,5.797,17.819,15.485,11.724,2.589,35.0,34.0,40.994,3.513,176.367,36.0,2.801,5.83,4.738,159.531,41.353,2.665,5.84,7.826,145.885,46.277,2.574,5.81
2026-05-14 08:50:00,590.049,20.267,72.96,536.425,69.279,16.997,1722.781,16.116,-14.74,234.555,8.971,2.876,3.686,49.326,45.809,231.757,222.296,4.023,2.214,2.227,5.8,5.802,18.054,15.17,11.695,2.591,35.0,34.0,41.608,3.638,175.679,36.0,2.798,5.841,4.685,159.188,41.196,2.659,5.83,7.99,148.029,46.475,2.563,5.829
2026-05-14 09:00:00,609.358,20.429,69.353,525.012,67.856,17.327,1727.453,16.58,-14.615,234.783,9.081,2.87,3.696,49.234,46.02,230.225,220.777,4.002,2.215,2.216,5.8,5.798,18.294,15.965,11.606,2.602,35.0,34.0,41.308,3.62,175.546,36.0,2.77,5.843,4.959,160.46,42.199,2.647,5.845,8.096,146.257,46.732,2.563,5.822
2026-05-14 09:10:00,656.365,21.199,69.165,540.806,67.878,17.183,1727.984,17.26,-14.933,237.946,9.086,2.939,3.747,49.834,46.287,233.345,223.956,3.896,2.216,2.23,5.8,5.804,18.137,16.571,11.688,2.637,35.0,34.0,41.584,3.804,177.042,36.0,2.797,5.831,5.148,160.697,42.255,2.698,5.828,8.309,145.925,46.943,2.578,5.829
2026-05-14 09:20:00,629.804,21.837,68.597,574.553,67.31,17.346,1729.52,17.62,-14.604,237.982,9.188,2.891,3.697,49.587,46.254,234.08,224.419,3.882,2.217,2.222,5.8,5.796,18.316,16.887,11.716,2.579,35.0,34.0,40.724,3.861,175.922,36.0,2.783,5.846,5.146,160.272,42.439,2.671,5.818,8.529,146.435,47.299,2.579,5.824
2026-05-14 09:30:00,670.007,22.534,66.013,572.393,68.434,17.776,1742.973,18.112,-15.269,237.81,9.181,2.909,3.711,50.002,46.409,233.372,223.856,3.896,2.218,2.232,5.8,5.796,18.766,17.39,12.053,2.671,35.0,34.0,41.036,4.006,177.622,36.409,2.796,5.839,5.272,161.32,41.703,2.65,5.832,9.111,149.117,47.744,2.58,5.819
2026-05-14 09:40:00,685.895,22.759,64.75,551.915,66.723,17.737,1741.902,18.012,-14.852,238.586,9.142,2.922,3.779,49.43,46.225,234.147,224.396,3.912,2.219,2.224,5.8,5.805,18.619,17.374,12.134,2.608,35.0,34.0,41.116,3.961,177.692,36.055,2.778,5.854,5.314,161.74,42.614,2.661,5.828,9.006,148.812,47.855,2.59,5.818
2026-05-14 09:50:00,720.939,22.876,67.105,604.841,69.165,18.011,1742.422,18.605,-14.846,239.537,9.092,2.918,3.703,49.94,46.446,235.88,226.302,4.035,2.22,2.238,5.8,5.814,19.072,17.639,11.757,2.617,35.0,34.0,40.503,4.128,177.547,36.052,2.792,5.84,5.445,161.383,42.272,2.679,5.832,9.285,148.169,47.035,2.613,5.818
2026-05-14 10:00:00,746.885,23.511,65.215,599.915,68.11,17.868,1747.346,18.564,-15.121,237.635,9.2,2.935,3.807,50.009,46.668,233.898,224.266,3.967,2.221,2.253,5.8,5.806,18.965,17.636,11.738,2.645,35.0,34.0,40.633,4.141,178.436,36.0,2.811,5.828,5.61,162.78,42.78,2.671,5.835,9.105,149.354,47.968,2.593,5.817
2026-05-14 10:10:00,737.052,23.37,64.584,607.118,67.429,18.113,1744.971,19.03,-14.98,239.349,9.2,2.95,3.776,49.65,46.382,235.467,225.698,3.932,2.222,2.221,5.8,5.803,19.166,18.201,11.782,2.622,35.0,34.0,41.056,4.217,178.763,36.112,2.754,5.844,5.513,163.721,43.027,2.66,5.822,9.315,148.59,47.887,2.564,5.816
2026-05-14 10:20:00,775.331,24.036,64.421,607.008,67.236,18.256,1750.505,19.395,-15.081,238.669,9.2,2.946,3.769,50.118,46.557,234.495,224.823,3.936,2.223,2.227,5.8,5.8,19.354,18.594,12.044,2.612,35.0,34.0,41.378,4.38,179.271,36.344,2.792,5.844,5.678,164.359,42.873,2.685,5.831,9.618,149.209,48.062,2.583,5.816
2026-05-14 10:30:00,786.324,24.555,61.115,620.378,67.557,18.391,1753.354,19.52,-15.078,239.252,9.2,2.954,3.767,50.282,46.517,234.895,225.257,3.968,2.224,2.23,5.8,5.8,19.425,18.878,12.031,2.632,35.0,34.0,41.171,4.329,178.805,36.32,2.784,5.848,5.783,164.367,42.393,2.661,5.834,9.506,150.139,48.183,2.584,5.811
2026-05-14 10:40:00,811.579,24.534,61.351,653.682,67.554,18.402,1757.449,19.839,-15.629,241.248,9.2,2.961,3.754,50.265,46.667,236.401,226.868,3.935,2.224,2.232,5.8,5.81,19.529,19.273,12.14,2.575,35.0,34.0,41.219,4.386,179.109,36.598,2.795,5.846,5.796,163.847,43.091,2.692,5.833,9.677,151.124,47.932,2.58,5.808
2026-05-14 10:50:00,800.552,24.461,62.393,669.181,67.756,18.557,1757.774,19.723,-15.161,241.424,9.2,2.946,3.759,50.16,46.631,237.639,228.257,3.978,2.225,2.23,5.8,5.802,19.615,19.181,11.722,2.67,35.0,34.0,41.293,4.287,180.458,36.658,2.797,5.836,5.778,163.335,42.936,2.672,5.831,9.696,149.436,47.813,2.571,5.811
2026-05-14 11:00:00,821.099,24.237,61.678,648.891,67.759,18.406,1753.606,19.388,-15.391,240.67,9.2,2.975,3.751,50.009,46.114,237.609,228.06,3.973,2.225,2.238,5.8,5.798,19.472,18.596,11.969,2.611,35.0,34.0,41.375,4.185,178.943,36.39,2.788,5.815,5.743,163.417,43.079,2.678,5.815,9.558,150.675,47.87,2.594,5.823
2026-05-14 11:10:00,819.471,24.926,62.477,668.969,68.883,18.595,1757.668,20.189,-15.192,240.509,9.2,2.964,3.801,50.586,46.995,236.162,226.572,3.963,2.226,2.239,5.8,5.801,19.682,19.482,12.057,2.64,35.0,34.0,41.188,4.386,178.948,37.408,2.815,5.842,5.879,164.537,43.206,2.696,5.816,9.926,150.102,48.119,2.568,5.824
2026-05-14 11:20:00,833.541,25.5,61.44,658.413,67.622,18.711,1764.344,20.193,-15.359,240.321,9.2,2.967,3.8,51.028,46.903,236.535,227.057,3.937,2.226,2.223,5.8,5.795,19.66,19.502,12.236,2.609,35.0,34.0,40.996,4.328,179.066,36.47,2.785,5.842,5.995,164.135,43.066,2.649,5.834,9.797,150.643,48.374,2.55,5.818
2026-05-14 11:30:00,825.171,25.718,61.531,685.489,67.475,18.607,1761.445,20.042,-15.437,241.642,9.2,3.012,3.732,50.906,46.828,237.269,227.923,3.967,2.226,2.257,5.8,5.809,19.596,19.316,11.918,2.657,35.0,34.0,41.077,4.379,179.975,36.332,2.843,5.846,5.748,164.08,43.055,2.717,5.827,9.687,151.767,48.476,2.605,5.817
2026-05-14 11:40:00,844.799,25.858,60.609,666.654,68.814,18.867,1763.248,20.098,-15.466,240.348,9.2,3.015,3.752,50.887,46.635,235.94,226.307,3.936,2.226,2.235,5.8,5.808,19.855,19.444,12.381,2.62,35.0,34.0,41.112,4.237,180.579,37.05,2.786,5.829,5.686,164.977,43.341,2.684,5.828,9.75,149.979,48.563,2.6,5.809
2026-05-14 11:50:00,864.07,25.487,61.395,652.109,67.213,19.124,1758.588,19.931,-15.371,240.741,9.2,2.947,3.769,50.727,46.591,237.072,227.475,3.94,2.227,2.235,5.8,5.805,20.221,19.077,11.858,2.652,35.0,34.0,41.036,4.371,178.646,36.876,2.803,5.837,5.64,165.537,43.006,2.673,5.815,9.835,150.58,48.326,2.585,5.833
2026-05-14 12:00:00,873.075,25.839,60.469,667.122,67.942,18.901,1763.257,19.941,-15.364,240.142,9.2,2.975,3.727,50.871,46.825,235.529,225.878,3.935,2.227,2.226,5.8,5.791,20.029,19.288,11.775,2.624,35.0,34.0,40.284,4.203,180.996,36.515,2.796,5.848,5.93,164.417,42.993,2.697,5.829,9.59,150.019,48.367,2.577,5.821
2026-05-14 12:10:00,840.273,25.836,60.966,679.224,67.75,18.709,1765.405,20.691,-15.273,240.684,9.2,2.983,3.807,50.988,46.647,236.248,226.694,3.971,2.227,2.252,5.8,5.804,19.773,19.846,11.37,2.662,35.0,34.0,40.807,4.615,180.738,36.872,2.839,5.845,5.921,164.231,43.197,2.726,5.833,10.228,150.468,48.261,2.599,5.823
2026-05-14 12:20:00,852.321,25.761,61.273,690.317,67.608,18.852,1757.638,19.854,-15.438,241.861,9.2,2.958,3.777,51.07,46.92,237.849,228.507,3.91,2.226,2.239,5.8,5.795,19.982,19.447,12.172,2.644,35.0,34.0,40.969,4.419,178.837,36.528,2.802,5.837,5.798,163.769,43.374,2.724,5.831,9.679,152.273,48.085,2.596,5.815
2026-05-14 12:30:00,833.257,25.726,60.768,621.806,67.46,18.855,1766.619,19.955,-15.483,240.049,9.2,3.023,3.736,51.533,46.886,235.272,225.736,3.941,2.226,2.236,5.8,5.804,19.972,19.352,11.858,2.623,35.0,34.0,41.472,4.393,180.117,37.312,2.805,5.853,5.941,163.85,43.487,2.673,5.836,9.584,151.215,48.198,2.586,5.829
2026-05-14 12:40:00,860.352,26.055,61.442,670.64,67.792,18.611,1763.761,20.167,-15.052,241.593,9.2,2.989,3.731,51.081,46.778,237.74,227.944,3.918,2.226,2.228,5.8,5.807,19.543,19.659,11.773,2.661,35.0,34.0,41.497,4.446,179.073,36.489,2.8,5.843,5.926,163.348,42.982,2.636,5.828,9.759,151.101,48.744,2.56,5.817
2026-05-14 12:50:00,854.951,25.192,62.111,663.033,67.382,18.861,1751.374,20.031,-15.076,242.344,9.2,2.972,3.714,50.57,46.534,237.547,227.726,3.977,2.226,2.235,5.8,5.807,19.856,19.286,11.785,2.667,35.0,34.0,41.456,4.324,180.804,36.319,2.798,5.85,5.76,163.853,42.951,2.701,5.823,9.766,148.964,48.245,2.59,5.813
2026-05-14 13:00:00,821.471,25.282,61.532,654.696,68.488,18.483,1762.461,19.484,-15.441,240.671,9.2,2.975,3.722,50.641,46.57,236.564,227.022,3.873,2.225,2.21,5.8,5.8,19.521,18.575,12.009,2.61,35.0,34.0,40.814,4.035,179.845,37.126,2.78,5.84,5.764,164.51,43.074,2.673,5.829,9.391,149.139,48.16,2.575,5.824
2026-05-14 13:10:00,808.556,24.837,62.036,664.202,67.626,18.492,1757.014,19.485,-15.173,239.433,9.2,2.987,3.759,50.709,46.415,235.398,225.747,3.883,2.225,2.231,5.8,5.801,19.607,18.793,11.657,2.618,35.0,34.0,40.716,4.304,179.447,36.625,2.792,5.846,5.911,163.963,43.268,2.694,5.833,9.622,151.745,48.687,2.586,5.812
2026-05-14 13:20:00,779.581,25.147,63.916,633.497,68.582,18.563,1754.653,19.47,-15.256,240.409,9.2,2.965,3.755,50.966,46.683,236.527,227.086,3.906,2.224,2.233,5.8,5.802,19.597,18.767,12.003,2.661,35.0,34.0,40.643,4.274,179.964,36.866,2.791,5.846,5.688,163.297,43.239,2.676,5.825,9.507,150.735,47.638,2.579,5.812
